time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241116190214,1100,0.9874,0.032,23.21392,20241116190215
20241116190329,1100,0.9924,0.0,23.39738,20241116190325
20241116190419,1100,0.9949,0.0,24.22838,20241116190415
20241116190534,1100,0.985,0.0,22.80786,20241116190536
20241116190624,1100,0.9899,0.0,22.98324,20241116190626
20241116190739,1100,0.9975,0.0,22.91039,20241116190736
20241116190829,1100,0.9949,0.0,23.87494,20241116190826
20241116190944,1100,0.9874,0.0,23.04664,20241116190946
20241116191035,1100,0.9219,0.0,23.49721,20241116191036
20241116191150,1100,0.9899,0.0,23.59029,20241116191156
20241116191237,1100,0.9179,0.0,22.75121,20241116191236
20241116191352,1100,0.9924,0.0,22.8227,20241116191356
20241116191441,1100,0.985,0.0,23.33533,20241116191446
20241116191556,1100,0.9874,0.0,22.84968,20241116191557
20241116191646,1100,0.9874,0.0,22.81866,20241116191647
20241116191802,1100,0.9899,0.0,23.39469,20241116191807
20241116191852,1100,0.9576,0.0,22.56369,20241116191857
20241116192008,1100,0.9924,0.0,22.66757,20241116192007
20241116192057,1100,0.9949,0.0,22.82945,20241116192057
20241116192212,1100,0.9899,0.0,23.02371,20241116192217
20241116192302,1100,0.8856,0.036,23.29081,20241116192307
20241116192417,1100,0.9825,0.0,24.22973,20241116192417
20241116192510,1100,0.9629,0.032,22.67026,20241116192517
20241116192626,1100,0.9874,0.0,22.69724,20241116192627
20241116192713,1100,0.9849,0.024,22.54346,20241116192717
20241116192828,1100,0.9949,0.0,22.8308,20241116192828
20241116192918,1100,0.9899,0.0,22.80247,20241116192918
20241116193033,1100,0.985,0.0,22.61091,20241116193038
20241116193127,1100,0.8722,0.028,23.16535,20241116193128
20241116193242,1100,0.9824,0.032,23.55387,20241116193248
20241116193328,1100,0.9799,0.004,22.78628,20241116193328
20241116193443,1100,0.9899,0.0,22.80382,20241116193448
20241116193536,1100,0.9848,0.036,23.15321,20241116193538
20241116193652,1100,0.9949,0.0,23.98286,20241116193658
20241116193742,1100,0.8908,0.0,22.62035,20241116193748
20241116193857,1100,0.9899,0.0,22.94411,20241116193858
20241116193944,1100,0.9848,0.032,22.79168,20241116193948
20241116194100,1100,0.9899,0.0,22.62979,20241116194108
20241116194150,1100,0.9899,0.004,24.39161,20241116194159
20241116194305,1100,0.9899,0.0,23.19638,20241116194309
20241116194356,1100,0.893,0.0,22.963,20241116194359
20241116194510,1100,0.9874,0.0,22.80786,20241116194519
20241116194556,1100,0.8738,0.004,22.75255,20241116194559
20241116194710,1100,0.9924,0.0,22.95761,20241116194719
20241116194801,1100,0.839,0.0,24.32956,20241116194809
20241116194916,1100,0.9899,0.0,24.32956,20241116194919
20241116195006,1100,0.9749,0.0,22.71343,20241116195009
20241116195121,1100,0.9924,0.0,22.99942,20241116195129
20241116195211,1100,0.8682,0.0,22.73502,20241116195215
20241116195325,1100,0.9824,0.032,22.84429,20241116195325
20241116195415,1100,0.9899,0.032,22.83619,20241116195415
20241116195530,1100,0.9949,0.0,22.81596,20241116195535
20241116195620,1100,0.98,0.0,22.74041,20241116195625
20241116195735,1100,0.9899,0.0,23.67124,20241116195735
20241116195824,1100,0.9824,0.032,22.72018,20241116195825
20241116195939,1100,0.9874,0.0,22.65812,20241116195935
20241116200030,1100,0.8268,0.0,22.80651,20241116200035
20241116200145,1100,0.9899,0.0,22.73906,20241116200145
20241116200235,1100,0.9057,0.0,23.11409,20241116200235
20241116200350,1100,0.9924,0.0,23.41762,20241116200356
20241116200437,1100,0.9899,0.0,22.70804,20241116200436
20241116200553,1100,0.9825,0.0,24.47255,20241116200556
20241116200642,1100,0.8853,0.0,22.49624,20241116200646
20241116200757,1100,0.9949,0.0,23.24764,20241116200756
20241116200847,1100,0.8947,0.0,24.06515,20241116200846
