time,cpu_freq,hadoop_idx,cpu_idle,sda_idle
20241117010507,1300,775,0.9899,0.004
20241117010508,1300,775,0.985,0.0
20241117010509,1300,775,0.9701,0.0
20241117010510,1300,775,0.9824,0.028
20241117010511,1300,775,0.985,0.0
20241117010512,1300,775,0.9899,0.004
20241117010513,1300,776,0.9924,0.0
20241117010514,1300,776,0.9924,0.0
20241117010515,1300,776,0.9848,0.036
20241117010516,1300,776,0.985,0.0
20241117010517,1300,776,0.9874,0.008
20241117010518,1300,776,0.9875,0.0
20241117010519,1300,776,0.9975,0.0
20241117010520,1300,776,0.8564,0.024
20241117010521,1300,776,0.9975,0.0
20241117010522,1300,776,0.9949,0.0
20241117010523,1300,776,0.9372,0.0
20241117010524,1300,776,0.955,0.0
20241117010525,1300,776,0.9701,0.016
20241117010526,1300,776,0.4755,0.0
20241117010527,1300,776,0.5359,0.0
20241117010528,1300,776,0.4903,0.004
20241117010529,1300,776,0.3447,0.0
20241117010530,1300,776,0.4286,0.028
20241117010531,1300,776,0.4952,0.0
20241117010532,1300,776,0.372,0.0
20241117010533,1300,776,0.2768,0.0
20241117010534,1300,776,0.3211,0.0
20241117010535,1300,776,0.3881,0.028
20241117010536,1300,776,0.955,0.0
20241117010537,1300,776,0.5274,0.012
20241117010538,1300,776,0.0276,0.0
20241117010539,1300,776,0.005,0.0
20241117010540,1300,776,0.0574,0.028
20241117010541,1300,776,0.0025,0.0
20241117010542,1300,776,0.01,0.0
20241117010543,1300,776,0.0777,0.0
20241117010544,1300,776,0.2623,0.0
20241117010545,1300,776,0.4683,0.056
20241117010546,1300,776,0.0249,0.004
20241117010547,1300,776,0.0075,0.0
20241117010548,1300,776,0.0075,0.004
20241117010549,1300,776,0.005,0.0
20241117010550,1300,776,0.015,0.036
20241117010551,1300,776,0.02,0.012
20241117010552,1300,776,0.1259,0.024
20241117010553,1300,776,0.5232,0.472
20241117010554,1300,776,0.8422,0.0119
20241117010555,1300,776,0.8561,0.028
20241117010556,1300,776,0.9623,0.0
20241117010557,1300,777,0.8213,0.0
20241117010558,1300,777,0.9724,0.008
20241117010559,1300,777,0.9975,0.0
20241117010600,1300,777,0.9799,0.048
20241117010601,1300,777,0.9825,0.0
20241117010602,1300,777,0.9624,0.0
20241117010603,1300,777,0.9649,0.004
20241117010604,1300,777,0.9924,0.0
20241117010605,1300,777,0.9975,0.0
