time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20260312155814,2000,0.7609,0.0066,17.85936,20260312155819
20260312155857,2000,0.7609,0.0066,19.01483,20260312155859
20260312155939,2000,0.7609,0.0066,17.90693,20260312155939
20260312160022,2000,0.7609,0.0066,19.15751,20260312160029
20260312160105,2000,0.7609,0.0066,19.47086,20260312160109
20260312160147,2000,0.7609,0.0066,17.74606,20260312160149
20260312160230,2000,0.7609,0.0066,17.71248,20260312160239
20260312160313,2000,0.7609,0.0066,18.058,20260312160319
20260312160356,2000,0.7608,0.0066,17.70409,20260312160359
20260312160440,2000,0.7608,0.0066,17.94889,20260312160449
20260312160525,2000,0.7608,0.0066,17.88454,20260312160529
20260312160607,2000,0.7608,0.0066,17.86776,20260312160609
20260312160649,2000,0.7608,0.0066,19.24704,20260312160649
20260312160732,2000,0.7608,0.0066,18.95888,20260312160739
20260312160813,2000,0.7608,0.0066,18.15732,20260312160819
20260312160856,2000,0.7608,0.0066,17.69849,20260312160859
20260312160939,2000,0.7607,0.0066,17.74466,20260312160939
20260312161022,2000,0.7607,0.0066,17.72367,20260312161029
20260312161105,2000,0.7607,0.0066,17.85377,20260312161109
20260312161147,2000,0.7607,0.0066,17.89014,20260312161149
20260312161230,2000,0.7607,0.0066,17.67751,20260312161239
20260312161312,2000,0.7607,0.0066,17.65373,20260312161319
20260312161356,2000,0.7607,0.0066,17.74885,20260312161359
20260312161439,2000,0.7607,0.0066,19.53241,20260312161439
20260312161522,2000,0.7606,0.0066,17.71528,20260312161529
20260312161605,2000,0.7606,0.0066,17.76704,20260312161609
20260312161649,2000,0.7606,0.0066,17.71668,20260312161649
20260312161731,2000,0.7606,0.0066,17.75725,20260312161739
20260312161814,2000,0.7606,0.0066,17.83418,20260312161819
20260312161856,2000,0.7606,0.0066,17.73067,20260312161859
20260312161938,2000,0.7606,0.0066,17.66632,20260312161939
20260312162021,2000,0.7606,0.0066,19.32538,20260312162029
20260312162104,2000,0.7605,0.0066,19.07638,20260312162109
20260312162147,2000,0.7605,0.0066,18.03003,20260312162149
20260312162230,2000,0.7605,0.0066,17.79362,20260312162239
20260312162314,2000,0.7605,0.0066,17.84817,20260312162319
20260312162355,2000,0.7605,0.0066,17.71248,20260312162359
20260312162438,2000,0.7605,0.0066,17.78382,20260312162439
20260312162521,2000,0.7605,0.0066,18.20209,20260312162529
20260312162604,2000,0.7605,0.0066,17.72227,20260312162609
20260312162647,2000,0.7604,0.0066,17.8132,20260312162649
20260312162730,2000,0.7604,0.0066,19.13233,20260312162739
20260312162813,2000,0.7604,0.0066,17.69709,20260312162819
20260312162858,2000,0.7604,0.0066,19.52542,20260312162859
20260312162941,2000,0.7604,0.0066,17.71947,20260312162949
20260312163022,2000,0.7604,0.0066,17.70549,20260312163029
20260312163105,2000,0.7604,0.0066,17.80061,20260312163109
20260312163147,2000,0.7604,0.0066,17.6845,20260312163149
20260312163229,2000,0.7603,0.0066,17.8118,20260312163229
20260312163312,2000,0.7603,0.0066,17.86076,20260312163319
20260312163353,2000,0.7603,0.0066,17.72927,20260312163359
20260312163435,2000,0.7603,0.0066,17.58099,20260312163439
20260312163517,2000,0.7603,0.0066,17.71947,20260312163519
20260312163559,2000,0.7603,0.0066,17.79641,20260312163559
20260312163641,2000,0.7603,0.0066,17.79362,20260312163649
20260312163726,2000,0.7603,0.0066,17.86496,20260312163729
20260312163809,2000,0.7602,0.0066,17.88594,20260312163809
20260312163851,2000,0.7602,0.0066,19.26103,20260312163859
20260312163934,2000,0.7602,0.0066,17.87895,20260312163939
20260312164018,2000,0.7602,0.0066,17.74326,20260312164019
20260312164102,2000,0.7602,0.0066,17.6887,20260312164109
20260312164144,2000,0.7602,0.0066,19.03581,20260312164149
20260312164227,2000,0.7602,0.0066,17.77823,20260312164229
20260312164309,2000,0.7602,0.0066,17.78382,20260312164309
20260312164352,2000,0.7601,0.0066,17.71108,20260312164359
20260312164435,2000,0.7601,0.0066,17.82299,20260312164439
20260312164517,2000,0.7601,0.0066,18.0636,20260312164519
20260312164600,2000,0.7601,0.0066,17.96288,20260312164609
20260312164643,2000,0.7601,0.0066,17.84817,20260312164649
20260312164725,2000,0.7601,0.0066,17.70269,20260312164729
20260312164809,2000,0.7601,0.0066,17.51384,20260312164809
20260312164853,2000,0.7601,0.0066,18.50984,20260312164859
20260312164935,2000,0.7601,0.0066,17.78382,20260312164939
20260312165101,2000,0.76,0.0066,18.03422,20260312165109
20260312165144,2000,0.76,0.0066,17.74046,20260312165149
20260312165227,2000,0.76,0.0066,17.95449,20260312165229
20260312165310,2000,0.76,0.0066,17.90693,20260312165319
20260312165352,2000,0.76,0.0066,17.66492,20260312165359
20260312165435,2000,0.76,0.0066,17.72647,20260312165439
20260312165518,2000,0.76,0.0066,19.09317,20260312165519
20260312165601,2000,0.7599,0.0066,17.73067,20260312165609
20260312165728,2400,0.7599,0.0066,17.77683,20260312165729
20260312165825,2400,0.7599,0.0066,17.96428,20260312165829
20260312165902,2400,0.7599,0.0066,18.12795,20260312165908
20260312165940,2400,0.7599,0.0066,17.84258,20260312165949
20260312170057,2400,0.7599,0.0066,17.73347,20260312170059
20260312170135,2400,0.7599,0.0066,19.0554,20260312170139
20260312170215,2400,0.7599,0.0066,18.89173,20260312170219
20260312170254,2400,0.7598,0.0066,17.67471,20260312170259
20260312170332,2400,0.7598,0.0066,17.76844,20260312170339
20260312170411,2400,0.7598,0.0066,17.79222,20260312170419
20260312170451,2400,0.7598,0.0066,17.65653,20260312170459
20260312170529,2400,0.7598,0.0066,17.84398,20260312170529
20260312170609,2400,0.7598,0.0066,17.809,20260312170609
20260312170646,2400,0.7598,0.0066,17.87055,20260312170649
20260312170723,2400,0.7598,0.0066,17.6845,20260312170729
20260312170801,2400,0.7598,0.0066,17.71808,20260312170809
20260312170839,2400,0.7598,0.0066,17.3222,20260312170839
20260312170919,2400,0.7598,0.0066,19.9241,20260312170919
20260312170958,2400,0.7598,0.0066,17.70409,20260312170959
20260312171037,2400,0.7598,0.0066,17.71248,20260312171039
20260312171115,2400,0.7598,0.0066,17.70269,20260312171119
20260312171154,2400,0.7597,0.0066,17.87335,20260312171159
20260312171233,2400,0.7597,0.0066,17.68171,20260312171239
20260312171313,2400,0.7597,0.0066,17.70968,20260312171319
20260312171353,2400,0.7597,0.0066,17.71808,20260312171359
20260312171430,2400,0.7597,0.0066,17.75165,20260312171439
20260312171508,2400,0.7597,0.0066,19.07358,20260312171509
20260312171547,2400,0.7597,0.0066,19.12254,20260312171549
20260312171626,2400,0.7597,0.0066,17.82859,20260312171629
20260312171704,2400,0.7597,0.0066,17.8132,20260312171709
20260312171744,2400,0.7597,0.0066,17.59358,20260312171749
20260312171821,2400,0.7597,0.0066,17.79362,20260312171829
20260312171858,2400,0.7597,0.0066,17.71108,20260312171859
20260312171937,2400,0.7597,0.0066,18.01324,20260312171939
20260312172015,2400,0.7597,0.0066,17.8146,20260312172019
20260312172053,2400,0.7597,0.0066,17.73486,20260312172059
20260312172131,2400,0.7597,0.0066,17.87195,20260312172139
20260312172209,2400,0.7596,0.0067,17.70549,20260312172209
20260312172247,2400,0.7596,0.0067,19.21487,20260312172249
20260312172324,2400,0.7596,0.0067,17.6859,20260312172329
20260312172403,2400,0.7596,0.0067,17.89014,20260312172409
20260312172440,2400,0.7596,0.0067,17.75025,20260312172449
20260312172517,2400,0.7596,0.0067,17.70129,20260312172519
20260312172555,2400,0.7596,0.0067,17.82439,20260312172559
20260312172633,2400,0.7596,0.0067,17.74466,20260312172639
20260312172713,2400,0.7596,0.0067,18.3042,20260312172719
20260312172751,2400,0.7596,0.0067,17.82579,20260312172759
20260312172831,2400,0.7596,0.0067,18.23426,20260312172839
20260312172908,2400,0.7596,0.0067,19.07638,20260312172909
20260312172947,2400,0.7596,0.0067,17.71388,20260312172949
20260312173025,2400,0.7596,0.0067,17.83978,20260312173029
20260312173103,2400,0.7595,0.0067,17.77403,20260312173109
20260312173142,2400,0.7595,0.0067,17.91392,20260312173149
20260312173219,2400,0.7595,0.0067,17.82019,20260312173219
20260312173257,2400,0.7595,0.0067,17.71528,20260312173259
20260312173335,2400,0.7595,0.0067,17.76564,20260312173339
20260312173412,2400,0.7595,0.0067,17.96987,20260312173419
20260312173451,2400,0.7595,0.0067,17.94329,20260312173459
20260312173529,2400,0.7595,0.0067,18.35736,20260312173529
20260312173606,2400,0.7595,0.0067,19.09037,20260312173609
20260312173645,2400,0.7595,0.0067,17.78662,20260312173649
20260312173722,2400,0.7595,0.0067,17.71528,20260312173729
20260312173801,2400,0.7595,0.0067,17.73486,20260312173809
20260312173841,2400,0.7595,0.0067,17.86076,20260312173849
20260312173920,2400,0.7595,0.0067,17.82999,20260312173929
20260312173958,2400,0.7595,0.0067,17.90972,20260312173959
20260312174036,2400,0.7594,0.0067,17.9321,20260312174039
