time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241108103350,1100,0.9899,0.0,22.79168,20241108103356
20241108103504,1100,0.9825,0.0,23.01966,20241108103507
20241108103852,1100,0.8971,0.0,23.69147,20241108103857
20241108104006,1100,0.985,0.0,22.86992,20241108104007
20241108104349,1100,0.9898,0.028,30.57147,20241108104347
20241108104503,1100,0.9924,0.0,22.8281,20241108104507
20241108104851,1100,0.9695,0.0,22.91848,20241108104858
20241108105006,1100,0.9899,0.0,22.74851,20241108105008
20241108105355,1100,0.9273,0.064,24.66951,20241108105358
20241108105509,1100,0.98,0.0,22.84968,20241108105509
20241108105905,1100,0.9475,0.02,22.81596,20241108105909
20241108110020,1100,0.9899,0.0,24.27695,20241108110029
20241108110406,1100,0.9495,0.076,22.78493,20241108110409
20241108110521,1100,0.9899,0.0,25.26308,20241108110529
20241108110911,1100,0.9369,0.004,22.78223,20241108110915
20241108111025,1100,0.9874,0.0,23.11274,20241108111025
20241108111405,1100,0.9549,0.0,23.24495,20241108111405
20241108111519,1100,0.9899,0.0,23.01426,20241108111515
20241108111856,1100,0.9949,0.0,23.38524,20241108111856
20241108112011,1100,0.9924,0.0,22.66082,20241108112016
20241108112400,1100,0.8834,0.0,25.24149,20241108112406
20241108112514,1100,0.9924,0.004,23.63077,20241108112516
20241108112902,1100,0.9475,0.0,23.38255,20241108112907
20241108113016,1100,0.9875,0.0,23.03989,20241108113017
20241108113407,1100,0.8325,0.0,22.86048,20241108113407
20241108113521,1100,0.9875,0.0,24.73966,20241108113527
20241108113906,1100,0.9949,0.0,24.43613,20241108113908
20241108114021,1100,0.9874,0.0,22.90364,20241108114028
20241108114408,1100,0.845,0.012,22.98594,20241108114408
20241108114522,1100,0.985,0.0,22.72692,20241108114528
20241108114907,1100,0.9424,0.032,25.14976,20241108114909
20241108115021,1100,0.9924,0.0,22.85238,20241108115029
20241108115408,1100,0.9695,0.06,24.57373,20241108115409
20241108115522,1100,0.985,0.0,22.58258,20241108115529
20241108115906,1100,0.9798,0.032,22.81866,20241108115905
20241108120020,1100,0.9848,0.04,22.69724,20241108120025
20241108120413,1100,0.9774,0.036,23.44325,20241108120415
20241108120528,1100,0.9949,0.0,23.79535,20241108120525
20241108120915,1100,0.9598,0.0,23.33938,20241108120916
20241108121029,1100,0.985,0.008,25.12008,20241108121026
20241108121418,1100,0.9623,0.004,31.19606,20241108121417
20241108121533,1100,0.9924,0.0,23.04259,20241108121536
20241108121922,1100,0.9899,0.008,22.84698,20241108121927
20241108122037,1100,0.9949,0.0,22.97244,20241108122037
20241108122426,1100,0.985,0.0,25.79999,20241108122427
20241108122541,1100,0.9874,0.0,22.84698,20241108122547
20241108122927,1100,0.9799,0.032,23.3812,20241108122928
20241108123041,1100,0.9899,0.0,23.05338,20241108123048
20241108123429,1100,0.9774,0.028,27.55506,20241108123428
20241108123544,1100,0.9874,0.0,23.14647,20241108123548
20241108123929,1100,0.9749,0.0,23.81693,20241108123929
20241108124043,1100,0.9924,0.0,22.84024,20241108124049
20241108124436,1100,0.9048,0.0,22.90229,20241108124439
20241108124550,1100,0.9924,0.0,24.00984,20241108124559
20241108124934,1100,0.9327,0.0,23.70901,20241108124935
