time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241116181728,1000,0.9824,0.02,23.23116,20241116181728
20241116181820,1000,0.9924,0.008,23.00627,20241116181828
20241116181935,1000,0.9825,0.032,24.48978,20241116181938
20241116182026,1000,0.985,0.008,23.45737,20241116182028
20241116182142,1000,0.9849,0.008,23.59678,20241116182148
20241116182229,1000,0.9875,0.0,23.05362,20241116182228
20241116182345,1000,0.9874,0.0,24.44901,20241116182348
20241116182439,1000,0.9575,0.04,23.12727,20241116182438
20241116182554,1000,0.9874,0.016,23.0352,20241116182558
20241116182642,1000,0.9647,0.0,22.87344,20241116182648
20241116182756,1000,0.9799,0.04,23.61914,20241116182758
20241116182849,1000,0.985,0.004,23.30876,20241116182848
20241116183005,1000,0.9924,0.0,23.0352,20241116183009
20241116183057,1000,0.9924,0.0,23.3903,20241116183059
20241116183212,1000,0.9799,0.016,24.81594,20241116183219
20241116183304,1000,0.9924,0.016,23.45474,20241116183309
20241116183420,1000,0.9874,0.0,23.01548,20241116183429
20241116183508,1000,0.9823,0.06,23.05362,20241116183509
20241116183624,1000,0.9874,0.0,23.1825,20241116183629
20241116183712,1000,0.9924,0.02,23.09702,20241116183719
20241116183828,1000,0.9924,0.0,22.91684,20241116183829
20241116183921,1000,0.9874,0.004,22.83924,20241116183929
20241116184042,1100,0.9776,0.032,23.80984,20241116184049
20241116184130,1100,0.9799,0.028,24.48978,20241116184139
20241116184245,1100,0.9899,0.0,23.36794,20241116184249
20241116184336,1100,0.9433,0.0,22.76822,20241116184339
20241116184451,1100,0.9874,0.0,23.19171,20241116184459
20241116184542,1100,0.9495,0.0,22.87738,20241116184549
20241116184657,1100,0.9874,0.008,24.30171,20241116184659
20241116184747,1100,0.9925,0.0,23.24826,20241116184749
20241116184902,1100,0.9775,0.032,23.64544,20241116184909
20241116184948,1100,0.9849,0.008,23.37583,20241116184949
20241116185103,1100,0.9975,0.02,22.94972,20241116185105
20241116185153,1100,0.985,0.008,23.55075,20241116185155
20241116185309,1100,0.9849,0.008,23.03652,20241116185305
20241116185359,1100,0.9874,0.008,23.65202,20241116185355
20241116185514,1100,0.9899,0.0,22.91158,20241116185515
20241116185603,1100,0.9899,0.008,23.46263,20241116185605
20241116185718,1100,0.985,0.02,23.12332,20241116185715
20241116185809,1100,0.9002,0.04,23.44685,20241116185805
20241116185924,1100,0.9949,0.008,23.11806,20241116185925
20241116190010,1100,0.9849,0.0,22.82872,20241116190015
20241116190125,1100,0.9899,0.004,22.95366,20241116190125
20241116190214,1100,0.9874,0.008,23.70068,20241116190215
20241116190329,1100,0.9874,0.0,22.99312,20241116190325
20241116190419,1100,0.9824,0.056,24.71994,20241116190415
20241116190534,1100,0.98,0.0,22.9918,20241116190535
20241116190624,1100,0.9874,0.008,23.40214,20241116190625
20241116190739,1100,0.9874,0.0,23.08781,20241116190735
20241116190829,1100,0.9975,0.0,24.61209,20241116190825
20241116190944,1100,0.9799,0.032,22.9655,20241116190946
20241116191035,1100,0.8878,0.0,22.96024,20241116191036
20241116191150,1100,0.9899,0.008,22.98128,20241116191156
20241116191237,1100,0.8819,0.08,22.8524,20241116191236
20241116191352,1100,0.9924,0.004,22.99049,20241116191356
20241116191441,1100,0.9628,0.0,22.82872,20241116191446
20241116191556,1100,0.9874,0.0,22.95235,20241116191556
20241116191646,1100,0.9874,0.0,23.20486,20241116191646
20241116191802,1100,0.9874,0.012,23.37189,20241116191806
20241116191852,1100,0.985,0.012,23.18119,20241116191856
20241116192008,1100,0.9874,0.012,22.90632,20241116192006
20241116192057,1100,0.9875,0.0,22.99969,20241116192056
20241116192212,1100,0.9924,0.0,23.16409,20241116192217
20241116192302,1100,0.8564,0.036,22.90632,20241116192307
20241116192417,1100,0.9752,0.004,22.97208,20241116192417
20241116192510,1100,0.9575,0.008,22.86949,20241116192517
20241116192626,1100,0.98,0.016,23.02337,20241116192627
20241116192713,1100,0.9899,0.008,23.01942,20241116192717
20241116192828,1100,0.9874,0.0,23.08518,20241116192827
20241116192918,1100,0.9874,0.036,23.02468,20241116192917
